file_name,transcript,label,sentence_type
4_0_d1480.wav,Umm what am I supposed to do with the cup when I am done?,question,verb_start
6_1_d871.wav,They’re sales reps. They are very lazy.,inform,statement
10_0_d908.wav,That's fine.,commissive,statement
1_1_d635.wav,Sure! What kind of food would you like?,question,question
7_1_d2486.wav,He has a really good voice!,inform,exclamation
13_1_d232.wav,Thank you.,inform,verb_start
6_0_d277.wav,Please put your name on this list.,directive,statement
0_1_d1785.wav,How was your day?,question,question
3_0_d2269.wav,"Maybe, but I think they are just for kids.",inform,statement
0_1_d1357.wav,Hello! Can I help you?,question,question
15_1_d788.wav,I wish we hadn't come up here. Now we'll probably be here for days.,inform,statement
4_0_d1083.wav,Is this one suit for you?,directive,verb_start
12_0_d533.wav,Thankyou. Goodbye!,inform,exclamation
12_1_d1985.wav,"No, he didn't want to leave, but his wife did!",inform,exclamation
11_1_d504.wav,This is perfect! What do you think?,question,question
7_1_d231.wav,Umm then how about the others?,question,question
2_0_d1573.wav,Pam and I are wondering if you'd like to go to the mall with us.,directive,statement
0_1_d2062.wav,What are you going to have?,question,question
5_0_d1293.wav,"I like the design, but don't particularly care for the colour. Do you have that in other colours, too?",question,question
4_1_d1513.wav,Did you take any pictures?,question,verb_start
1_1_d1606.wav,Sure. Anything to drink with that?,question,question
5_0_d1381.wav,You can take me to the bank if you want to.,commissive,statement
6_1_d477.wav,Thank you for your help.,inform,verb_start
3_0_d1389.wav,Do you want me to have him give you a call?,directive,verb_start
0_1_d2243.wav,I finally went out to dinner with him last night.,question,statement
7_1_d303.wav,This is going to be a major production for you!,inform,exclamation
6_0_d1283.wav,Mendy? Are you sure? I love her songs!,question,exclamation
3_1_d735.wav,Umm what’s the name of the person you are calling?,question,verb_start
3_1_d2381.wav,"Of course it is. In fact, I'll even take the course with you if you want.",directive,statement
0_1_d1132.wav,Can I help you?,question,verb_start
4_0_d908.wav,Do you like NBA?,question,verb_start
7_0_d610.wav,Did he know that his grandfather was so wealthy?,question,verb_start
10_0_d587.wav,"I've got mixed feelings about it. On the one hand, I really want to end it with her, but on the other hand, I don't want to be without her.",inform,statement
1_0_d1917.wav,"Good morning, Miss Bell!",inform,exclamation
7_0_d544.wav,That's right.,inform,statement
3_1_d744.wav,"I hope you like it. Oh, have the other guys arrived?",question,question
2_1_d2201.wav,Because he is often in trouble.,inform,statement
8_0_d613.wav,Do you feel nauseous?,question,verb_start
16_1_d329.wav,Anything else?,question,question
7_1_d986.wav,"he didn't say, but he said he would call me.",inform,statement
3_0_d1215.wav,"Oh, nothing much really. Umm and how is everything with you?",question,question
10_0_d69.wav,Make sure you come here before noon. I will be picking up my friend at the airport in the afternoon.,directive,verb_start
0_0_d40.wav,"Hi, Jenny. You look like you are in a hurry to somewhere. Where are you going?",question,question
0_1_d1288.wav,I know why Mr. Fro didn't like our ad idea! He doesn't know the first thing about coffee.,inform,statement
6_1_d1910.wav,Poor us! All this junk food lacks nutrition!,inform,exclamation
10_0_d208.wav,Thank you. I won’t miss it.,inform,verb_start
5_0_d2489.wav,Really?,question,question
9_1_d52.wav,Umm not me. I'm too hot and I'm too tired.,inform,verb_start
7_1_d894.wav,"Umm no, don't need, I can do myself.",inform,verb_start
0_0_d1352.wav,Cool! Flashy red lines!,inform,exclamation
9_1_d557.wav,You are funny!,inform,exclamation
10_0_d1990.wav,Twenty yuan.,inform,statement
3_1_d2472.wav,You're right. He is so funny and I think I'm in love with him.,inform,statement
5_1_d903.wav,"Yes, could you use plastic bags?",directive,question
1_1_d1852.wav,"Umm, the work is rather hard, but it's interesting.",inform,statement
10_1_d2107.wav,"Yes, but I'm even more excited about getting my thoughts published again!",inform,exclamation
1_1_d50.wav,"Hello, Jack. It's Mary. What are you doing in your office?",question,question
13_0_d1238.wav,"Yeah, a dancing queen. Wanna go and join them?",directive,question
15_0_d1180.wav,They're on the left side of the TV.,inform,statement
6_1_d369.wav,That's terrific!,inform,exclamation
0_0_d557.wav,Do you want black or white coffee?,question,verb_start
8_0_d342.wav,How many tickets do you want?,question,question
8_1_d828.wav,Thank you.,inform,verb_start
3_0_d2005.wav,Is Marisa in?,question,verb_start
4_0_d859.wav,I'm in finance. You?,question,question
7_1_d2380.wav,Great! I have a coupon for free popcorn at that theater!,commissive,exclamation
8_0_d2234.wav,"Thank you, but I'm just browsing today.",inform,verb_start
0_1_d1955.wav,"Where to, sir?",question,question
1_0_d1449.wav,"Yes, I want to send a registered airmail letter to France.",directive,statement
3_1_d1597.wav,Is there any furniture in it?,question,verb_start
4_0_d2238.wav,"Yes, and the food was horrible!",inform,exclamation
9_1_d2307.wav,Did you take any pictures in the ocean?,question,verb_start
13_1_d1866.wav,When are they going to have the party?,question,question
1_0_d2404.wav,"What's wrong, honey? Take it easy.",question,statement
9_0_d1513.wav,"I know, they look very similar.",inform,statement
5_1_d2261.wav,I bought this coat. Do you like it?,question,question
3_0_d1281.wav,I will open it for you right now.,commissive,statement
4_1_d1018.wav,"Ok, I'll make sure she gets the message.",commissive,statement
12_1_d79.wav,Not at all.,inform,statement
7_1_d2324.wav,Now we know that they realize the real meaning of Christmas.,inform,statement
6_0_d1072.wav,"I don't know about all of that, but think about it, their business gets free publicity!",inform,exclamation
11_0_d2067.wav,What did you do?,question,question
9_0_d369.wav,"She's not good at remembering things. We have a date, and she's an hour late!!",inform,exclamation
2_0_d880.wav,How many planets are there in the solar system?,question,question
3_1_d336.wav,Can you recommend me one?,directive,verb_start
4_1_d1966.wav,I understand that. But I think maybe it's not a date. You are taking the matter too much to heart.,inform,statement
5_1_d757.wav,She has a yellow dress on and red sneakers.,inform,statement
6_0_d968.wav,Seven thirty. There is only ten minutes left and look at the long line!,inform,exclamation
1_1_d1508.wav,"Two, I hope that by telling me about them you are planning on taking me!",inform,exclamation
2_1_d130.wav,Does she go to night school?,question,verb_start
6_0_d1590.wav,What's your plan now?,question,question
0_1_d2311.wav,How much is it to rent an economy car?,question,question
3_1_d2231.wav,"Well, why not try Spaghetti Bolognese?",directive,question
6_1_d95.wav,I see. Do you have anything to declare?,question,question
8_0_d1934.wav,It's on the service counter over there. Please go to help yourself.,commissive,statement
6_1_d1742.wav,"OK, thin crust. Your total is twenty one-fifty dollars and your order will arrive in thirty minutes or it’s free!",commissive,exclamation
3_0_d65.wav,The government will never fulfill their promise.,inform,statement
7_1_d1333.wav,"It may take less time, but I don't know about easier. Yuck.",inform,statement
13_0_d643.wav,"Thank you, Madam. Have a nice drive!",inform,verb_start
6_1_d1586.wav,"No, ties. And there's a tie store. Let's go!",commissive,exclamation
6_0_d497.wav,"Then, how about this one?",directive,question
5_0_d1618.wav,Thank you.,inform,verb_start
4_1_d206.wav,"You can bring life photos, recommendation letters and certificates.",directive,statement
0_1_d540.wav,"Isn't this lovely weather? Will you help me water the flowers, Jack?",directive,verb_start
5_0_d1711.wav,It's usually a bit hotter than today.,inform,statement
2_0_d233.wav,I agree. Umm I'm going to buy it.,directive,statement
0_0_d679.wav,What do you like to do in your spare time?,question,question
3_1_d1151.wav,"We're busy on weekdays, but we'll have a good rest at the weekend.",inform,statement
4_0_d2464.wav,Do you have any product that controls frizz?,question,verb_start
3_1_d707.wav,"OK, OK, fine! Just open the gate!",commissive,exclamation
2_0_d1362.wav,Isn’t London hot in the summer?,question,verb_start
15_0_d1292.wav,"OK, I'll meet you there.",commissive,statement
7_1_d1521.wav,Not too serious. But he gave me a strict diet to help bring it down.,inform,statement
0_0_d1791.wav,"Hi, I want to check out. Here is my room key.",directive,statement
6_1_d130.wav,What classes does she take?,question,question
7_1_d1531.wav,"Relax, those buses run every ten minutes, so we have plenty of time.",inform,verb_start
0_1_d1478.wav,I'm so hungry! I haven't late eaten all day!,inform,exclamation
6_1_d2265.wav,"Do I owe you anything for the sauce, pepper and napkins?",question,verb_start
12_0_d29.wav,My wife didn’t like it!,inform,exclamation
4_1_d121.wav,My husband is betting on France.,inform,statement
9_0_d574.wav,Give me a quart of light oil.,directive,verb_start
5_1_d2300.wav,"Not really. I’d really like to try golf, though.",inform,statement
0_1_d783.wav,Is there any ticket for New York left? I want to go coach.,directive,verb_start
3_0_d2285.wav,Do you want to know where I bought mine?,question,verb_start
5_1_d318.wav,"No, I don't like action movies because I'm cultured!",inform,exclamation
0_1_d1813.wav,I can't even imagine you snorkeling!,inform,exclamation
2_0_d432.wav,Jog?,question,question
0_1_d2432.wav,May I exchange this DVD player?,directive,verb_start
4_1_d2174.wav,Thank you for a wonderful meal.,inform,verb_start
4_0_d2540.wav,We paid for the room service already in our room.,inform,statement
5_1_d560.wav,Oh look! Here it comes now!,inform,exclamation
1_1_d1026.wav,Married whom?,question,verb_start
5_1_d713.wav,"Really? Oh, well, in that case we should play together some time. What's your handicap?",question,question
5_1_d1222.wav,What bad luck!,inform,exclamation
3_0_d905.wav,What does a Chinese food have ?,question,question
7_1_d218.wav,Umm.. It was at the beginning. You just need to keep it up.,inform,statement
1_0_d339.wav,Thank you.,inform,verb_start
2_0_d20.wav,Would you like anything else?,question,verb_start
8_1_d1060.wav,"Yes, they are.",inform,statement
2_1_d526.wav,How much is it?,question,question
4_1_d2244.wav,Thank you for your help.,inform,verb_start
2_1_d2467.wav,How about winter?,question,question
16_1_d2111.wav,Forget about him. Come over to my house tonight. Let's get drunk.,directive,verb_start
6_1_d607.wav,Is there a mirror around here?,question,verb_start
6_0_d2085.wav,Can you show me where the Central Railway Station is on this map?,directive,verb_start
1_0_d558.wav,"Here you are. It's ninety yuan, miss.",commissive,statement
5_0_d2131.wav,"It's only seven minutes into the game, too early to cheer up.",inform,statement
2_1_d1860.wav,I want to do everything I can.,inform,statement
2_0_d1535.wav,Is that a Danish machine? The name looks Danish.,question,verb_start
9_0_d930.wav,Thank you for your reminding.,commissive,verb_start
5_0_d579.wav,Can you call back later? We're right in the middle of lunch.,directive,verb_start
8_0_d1829.wav,High?,question,question
4_1_d591.wav,It's my pleasure. We hope you'll visit Beijing again.,inform,statement
3_0_d147.wav,What's on TV tonight \? Is there a football match?,inform,question
1_1_d986.wav,It's OK. It seems we have a lot in common.,inform,statement
13_0_d2044.wav,Let me know if you hear about any good bands playing on the weekends. I have more free time then.,directive,verb_start
6_1_d762.wav,My hair looks awful.,inform,statement
4_0_d1476.wav,"Sixty bucks? No one-can-do, son. You'll be lucky if I go down to eighty-five.",question,statement
8_1_d95.wav,Would you please fill out this currency declaration form? It's a record of the foreign currency you have brought in.,directive,verb_start
2_0_d2330.wav,Can I try this one on?,directive,verb_start
3_1_d750.wav,Hearing you say that is a big reward for us. And here is the receipt.,inform,verb_start
5_0_d505.wav,Totally cool colors!,inform,exclamation
3_0_d1707.wav,It's huge!,inform,exclamation
5_0_d725.wav,Would you please charge them on my bill?,directive,verb_start
3_0_d1878.wav,"No, you gave me a wrong number.",inform,statement
4_0_d527.wav,"Oh, right. My geography isn't very good!",inform,exclamation
3_1_d378.wav,"It's hard to say. While dogs are more affectionate, cats are much easier to take care of.",inform,statement
0_1_d1863.wav,I heard that Kevin got divorced. Is that true?,question,question
3_0_d1581.wav,He took the picture when he was only twenty-one years old.,inform,statement
7_1_d389.wav,"Yes, we do offer the package.",inform,statement
10_1_d175.wav,Who will take responsibility for the heating system if it has a problem?,question,question
2_0_d899.wav,"Great! As you know however, the day in New York has hardly begun.",inform,statement
9_0_d934.wav,Come upstairs.,inform,verb_start
4_1_d2434.wav,Could you please tell me about the cabins?,directive,verb_start
2_0_d2484.wav,Umm what do you like best about it?,question,verb_start
4_1_d1765.wav,You're right! How are you? It's been a long time!,inform,exclamation
9_0_d1815.wav,"Oh, let me guess. Through the internet?",question,question
1_1_d985.wav,"Yes, umm, I want to buy a suit.",inform,statement
2_0_d886.wav,Where are you now?,question,question
2_1_d564.wav,How come you have a locker but I don't?,question,question
9_0_d1022.wav,How about seven?,directive,question
2_0_d333.wav,"Great! When you become a new driver, you would better drive as carefully as possible!",directive,exclamation
7_1_d997.wav,"The Canon Eos. Yeah it’s OK, but I’m looking for something that performs better in low light, has a better display panel, and longer battery life.",commissive,statement
3_1_d1791.wav,"May I ask, sir, if you enjoyed your stay?",directive,verb_start
4_0_d2048.wav,Is this your first time in Beijing?,question,verb_start
13_0_d2053.wav,Are you busy on the twenty forth?,question,verb_start
8_0_d831.wav,That's it?,question,question
6_1_d1902.wav,How about a love story then?,directive,question
2_1_d2291.wav,I have no idea. Could you recommend me one?,directive,question
12_0_d575.wav,Thank you for the information.,inform,verb_start
1_0_d48.wav,"No, I borrowed it.",inform,statement
17_0_d2044.wav,That sounds dreadful!,inform,exclamation
8_0_d721.wav,I think that would be horrible!,inform,exclamation
2_1_d1097.wav,"Oh! The view is great! Mountains, fresh air! Stars?",inform,question
0_0_d1394.wav,"Hello, May I help you?",question,question
2_1_d1732.wav,Is that Hello Kitty?,question,verb_start
2_0_d1537.wav,Why don't you think about applying for a job on the Internet?,directive,question
0_0_d31.wav,"Excuse me, do you have A tale of Two Cities? I'd like a copy of it.",directive,verb_start
10_0_d713.wav,"Yes, it's fine. But, I personally think the fairways between the greens are a bit too long, especially for such a hot climate. Don't they have carts?",question,question
7_0_d639.wav,What’s the monthly output?,question,question
0_0_d790.wav,Is there a lot of snow in this region at this time of the year?,question,verb_start
0_0_d1658.wav,Did you feed the puppies today?,question,verb_start
6_0_d166.wav,"Wait, let me write this down... Alright, I'm ready.",inform,verb_start
2_1_d1114.wav,Ms. Sophie Smith.,inform,statement
7_1_d447.wav,But you have to pay the fee for refund.,directive,statement
1_1_d1422.wav,"Not bad. Umm we have had a big meeting today, remember?",question,question
10_1_d1376.wav,Would you like to have a seat over there? It'll just be a minute. And can I have your name?,question,verb_start
4_0_d2331.wav,Where?,question,question
3_0_d925.wav,May I see your driver's license?,directive,verb_start
2_1_d528.wav,How much are you looking to spend?,question,question
8_0_d1778.wav,Paper or plastic?,question,question
2_0_d984.wav,Can you also show me this one?,directive,verb_start
0_0_d1356.wav,How was your trip to Brazil? Did you learn anything?,question,question
2_0_d500.wav,"Well, I've grown to like second-hand things. I wouldn't have gotten through university without them!",inform,exclamation
5_0_d934.wav,That's no problem. Umm I just wanted to tell you I'm inside.,inform,statement
7_0_d419.wav,"Oh, the rate goes down.",inform,statement
15_1_d328.wav,"No, that’s it. Thank you very much.",commissive,statement
7_0_d388.wav,Do you really want it that short?,question,verb_start
7_0_d477.wav,My pleasure.,inform,statement
0_0_d1400.wav,"I feel like going for a drink, it's been a long day.",directive,statement
0_1_d2438.wav,"Excuse me, sir. What would you like to eat, Chinese food or western food?",question,verb_start
7_1_d1233.wav,I would buy that kind of book!,inform,exclamation
12_1_d467.wav,I'd call it one of my hobbies. Do you know much about photography?,question,question
10_0_d138.wav,Use the number on the back of your library card.,directive,verb_start
6_0_d2433.wav,About twelve. She is a good girl.,inform,statement
0_1_d1939.wav,"And lightweight, too. It'll play for twenty hours on two AA batteries!",inform,exclamation
11_1_d308.wav,I like everything about it except for the brakes. They are a bit sticky.,question,statement
13_0_d2391.wav,"OK, thanks a lot. You did me a great favor just now.",inform,statement
2_1_d1985.wav,Has he moved to his new house yet?,question,verb_start
2_0_d1686.wav,Why?,question,question
9_0_d448.wav,About two months.,inform,statement
1_1_d805.wav,I am cooking now!,inform,exclamation
6_0_d2464.wav,Thank you!,inform,verb_start
6_1_d427.wav,Just stop here for a moment. The police will not notice.,directive,statement
7_0_d1745.wav,Congratulations! That's really exciting! Let's get out a bottle of wine to celebrate!,directive,exclamation
0_1_d220.wav,Why is there no water coming out when you turn on the faucet?,question,question
0_1_d778.wav,What can I do for you?,question,question
0_1_d1414.wav,Are you sure you know where this bus goes?,question,verb_start
1_1_d655.wav,"Oh, not yet. At least have one for the road.",inform,statement
2_0_d1669.wav,"No, I haven't. Umm I need help quick. It hurts really badly.",directive,statement
3_0_d197.wav,"No, it is not.",inform,statement
10_1_d1136.wav,What flavor would you like?,question,question
2_0_d2350.wav,"There’re some problems in my apartment. First, the faucet in the bathtub drips constantly.",inform,statement
0_1_d380.wav,"Do you like jazz, Tom?",question,verb_start
4_0_d1587.wav,"They're painkillers. You take one tablet when you feel a pain, but not more than once within four hours.",directive,statement
3_1_d323.wav,Are you sure?,question,verb_start
5_1_d495.wav,"Sure, but you really did great and outperformed the others. You deserved it!",inform,exclamation
10_1_d1085.wav,Check your petrol situation.,inform,verb_start
6_1_d1680.wav,"Thank you very much, doctor.",commissive,verb_start
1_1_d1222.wav,It says a storm may come tomorrow.,inform,statement
2_1_d1081.wav,Can I try it on?,question,verb_start
0_1_d437.wav,Have you heard that new song by the Beastie Boys?,question,verb_start
0_0_d316.wav,Is there a swimming pool in this hotel?,question,verb_start
3_0_d435.wav,"No, I want a double room. By the way, is there any discount for children?",question,question
7_0_d163.wav,"Umm I have a business appointment with him for tomorrow morning at ten o'clock, but I'm afraid I can't make it.",inform,statement
2_0_d81.wav,Umm I'm not sure I understand.,inform,statement
3_1_d2514.wav,"Was I ? Sorry, I didn't mean to be. I do apologize.",inform,verb_start
5_1_d1570.wav,"Since we live in the same neighbourhood, maybe we can help each other from now on.",inform,statement
1_0_d1554.wav,I have a reservation. My name is Rodgers.,inform,statement
4_1_d2094.wav,I know the one you mean. Do you know how much the memberships are?,question,question
1_1_d1349.wav,I want haircut and perm.,directive,statement
8_0_d845.wav,"Will you have dessert to be, madam?",question,verb_start
4_0_d2402.wav,How about your mother?,question,question
7_1_d1392.wav,It fits well. I like it a lot. What do you think?,question,question
9_1_d2398.wav,Absolutely. That set it off big time!,inform,exclamation
3_0_d656.wav,A clothes company will send their overstock to an outlet. The prices are very low. But you may find faulty products.,inform,statement
15_0_d2029.wav,Is the international driving licence fine?,question,verb_start
10_0_d1999.wav,Bye.,inform,statement
0_1_d68.wav,I can't find the price tag.,inform,statement
4_0_d982.wav,Does five thirty work for you?,question,verb_start
2_1_d1011.wav,Can we stop here for a while? My backpack is very heavy.,directive,verb_start
7_1_d785.wav,It's three o eight dollars a night.,inform,statement
5_1_d1782.wav,"Those were the good old days, sir, indeed.",inform,statement
9_0_d9.wav,"Oh, sorry, maybe I gave you the wrong medicine.",inform,statement
4_0_d2156.wav,"Of course, Bamboo!",inform,exclamation
8_0_d638.wav,"Laugh all you want, whatever. We need to get out of the heat.",inform,verb_start
1_0_d167.wav,"Umm I did for a while, I suppose, until I left university, but after that not really.",inform,statement
7_1_d442.wav,My husband said he had a credit card. Do you accept credit card?,question,question
3_1_d1290.wav,"Let me guess, Mocha, Mandheling, and Santos!",inform,verb_start
3_0_d593.wav,"Just cats, but I don't think I was near any cats in the last couple of weeks.",inform,statement
2_0_d911.wav,Do you want beef or lamb?,question,verb_start
2_1_d961.wav,"Oh, it's too expensive. Can't you make it any cheaper?",directive,question
9_1_d1079.wav,I was there between eighty eight and ninety.,inform,statement
8_1_d380.wav,"No, I don't. I can't stand them!",inform,exclamation
2_1_d1905.wav,Why?,question,question
1_1_d2493.wav,"Yes, it does, sir.",inform,statement
14_0_d1228.wav,I promise.,commissive,statement
2_0_d583.wav,"Umm I surely will. By the way, is the party like this held every weekend in our neighborhood?",question,question
0_1_d2299.wav,How many ports do we call at on our passage?,question,question
3_0_d698.wav,I think there's been a misunderstanding!,commissive,exclamation
2_0_d208.wav,Sure. Can I get to the central department stall this way?,directive,question
10_1_d2400.wav,Thank you.,commissive,verb_start
8_0_d190.wav,I appreciate that.,inform,statement
2_1_d369.wav,Does she know how to speak Spanish?,question,verb_start
0_0_d155.wav,"Have you been taken care of, miss?",question,verb_start
11_0_d1559.wav,They caught him before he could walk through the front door.,inform,statement
3_1_d2114.wav,You got promoted?,question,question
3_0_d594.wav,"First, we're going to change the curtains, then we're going to paint the walls.",inform,statement
5_1_d2301.wav,Could you feel my forehead and check to see if I have a fever?,directive,verb_start
10_0_d2381.wav,No problem. I just got paid. It's my treat.,inform,statement
0_0_d1089.wav,I’ve just found a mouse in the house!,inform,exclamation
5_0_d823.wav,Cool!,inform,exclamation
12_0_d1475.wav,"Science? What are you talking about? Forget about your science, OK? It's a picnic!",directive,exclamation
8_1_d424.wav,"OK, thanks.",inform,statement
16_0_d1798.wav,That'd be great. I'll see you then!,commissive,exclamation
5_0_d1607.wav,I bet. That's great news. I'm very happy for you.,inform,statement
8_0_d320.wav,"OK, you are all set, Ms. Armstrong. Enjoy your flight!",inform,exclamation
0_1_d2018.wav,"Hey, Jim. I didn’t know you biked to work.",inform,statement
1_1_d1523.wav,Which flight?,question,question
6_0_d368.wav,We’ve won two free tickets to Hawaii for a seven-day vacation!,inform,exclamation
3_1_d1176.wav,"Let me guess, your parents want you to marry a Chinese woman, right?",question,verb_start
7_1_d1803.wav,What a pity!,inform,exclamation
2_0_d2462.wav,"Let's see. Yes, here are your passports back. Did you pack your luggage yourselves?",question,verb_start
1_0_d301.wav,"Hi Angela, it's Dan.",inform,statement
11_0_d2210.wav,"Two for the front. One last thing, are there any English subtitles for the show?",question,question
3_0_d2098.wav,"Oh, yes. How do you do, Miss Wang? Sit down, please.",directive,statement
5_1_d750.wav,Wait! Congratulations! You are the lucky customer of our anniversary celebration.,inform,verb_start
4_0_d29.wav,That’s the man I told you about. Remember?,question,question
4_0_d2437.wav,"Alright, let's look at some others.",directive,statement
5_0_d408.wav,"Yes, is there a coffee machine around here?",question,question
4_1_d2521.wav,"So, what can I do for you today? Are you needing to withdraw or transfer?",question,question
8_1_d1623.wav,"Thank you, Mr. Davis.",commissive,verb_start
7_1_d1223.wav,I'm sure you'll like Fisherman's Wharf. It's a popular tourist spot. Be sure to try the seafood there.,inform,statement
6_1_d1030.wav,"Well, then, is it convenient to leave your phone number so that I can inform you as soon as we restock it?",directive,question
6_0_d1441.wav,About two years.,inform,statement
4_1_d2401.wav,"Sure. As for our financial situation, you can inquire about them in the national bank. They can handle all our financial documents.",directive,statement
16_1_d553.wav,Can I get dinner here?,directive,verb_start
1_0_d2313.wav,"May I have some water, please?",directive,verb_start
18_1_d430.wav,"It is my pleasure, sir. I wish you a pleasant stay here. Goodbye!",inform,exclamation
1_1_d1206.wav,I sure did. You're in luck! It's supposed to snow all week in the mountains!,inform,exclamation
0_1_d942.wav,My mascara's waterproof!,inform,exclamation
10_0_d410.wav,Do you have any other questions?,question,verb_start
2_1_d731.wav,Thank you. Are all these yours?,question,verb_start
13_1_d2512.wav,Crazy!,inform,exclamation
5_1_d475.wav,I like the way Carl runs. He looks more graceful.,inform,statement
14_1_d1582.wav,I'm not very familiar with Chinese cuisine. What can you recommend?,question,question
4_0_d1169.wav,"Oh, that's too bad. Do you get a good knowledge of China?",question,question
0_1_d1398.wav,"Excuse me, would you get me some paper napkins?",directive,verb_start
16_1_d278.wav,You're lucky. Not everyone has such a great boss!,inform,exclamation
2_0_d2531.wav,Who’s it about?,question,question
7_1_d1614.wav,How much is the fare?,question,question
2_1_d2118.wav,I think we should discourage people from using their private cars. They produce too much pollution!,inform,exclamation
15_0_d623.wav,"Sure, we'd be carry to lose a good worker like you.",inform,statement
11_1_d1499.wav,"Oh, well thank you very much.",commissive,statement
9_1_d2500.wav,All right. I understand now. Do you think I should leave a margin on every page wide enough for notes and amendments?,question,question
14_0_d1305.wav,No. Stay away from her.,inform,statement
6_1_d1653.wav,"Elvin doesn't hold a grudge, if that's what you're worried about.",inform,statement
5_1_d1323.wav,"Umm no, thanks.",inform,statement
5_0_d987.wav,"Hurry up, Sophie! Pass the ball to me. I'm good at shooting.",directive,verb_start
8_1_d822.wav,How does this afternoon at two:thirty sound to you?,question,question
2_1_d918.wav,How nice to see you again!,inform,exclamation
13_0_d960.wav,Thanks a lot.,inform,statement
0_1_d1835.wav,"Hello, I want to order an Easy-own package. What would you recommend?",question,question
5_1_d1471.wav,Thank you. You've been very helpful.,commissive,verb_start
8_0_d1473.wav,I'm so pleased that you can go.,inform,statement
11_0_d1958.wav,"No, I didn't get hurt. Thanks for your concern.",inform,statement
6_1_d1787.wav,"Can you spell that, please?",directive,verb_start
0_0_d202.wav,How about a movie tonight?,question,question
0_1_d2391.wav,I heard you are going to move.,inform,statement
4_0_d351.wav,That's wonderful!,inform,exclamation
7_1_d134.wav,Welcome to Hong Kong. I'll go and get the car. Could you please wait a few minutes?,directive,verb_start
19_0_d890.wav,Bye!,inform,exclamation
6_0_d1131.wav,I can't do that with my cat. She hates water.,inform,statement
11_0_d1484.wav,Maybe your boss isn't so horrible after all!,inform,exclamation
1_1_d2363.wav,A cup of coffee and an apple pie. How about you?,question,question
11_1_d651.wav,What kind of card?,question,question
0_1_d2148.wav,"Alan, I believe you have studied our catalogue and price list. Are you interested in some of our products?",question,question
3_0_d1482.wav,All right. What kind of red wine do you serve?,question,question
5_1_d1791.wav,Thank you for your honesty. I assure you there will be no cockroaches next time.,inform,verb_start
1_1_d911.wav,"Yes, please.",inform,statement
2_1_d1202.wav,How much will that run me?,question,question
1_1_d190.wav,What kind do you want?,question,question
15_1_d1751.wav,"OK, here you are.",commissive,statement
0_1_d1867.wav,"Umm, what would you like to eat?",question,question
17_1_d1073.wav,I think that you have covered all the important points already. But if I have any questions later I will contact you.,directive,statement
0_1_d2095.wav,Would you like to see our new shirts?,question,verb_start
2_0_d1179.wav,How much does it cost?,question,question
3_1_d1347.wav,Good gracious. That’s incredible!,inform,exclamation
4_1_d149.wav,No. The bookshelf is full of fashion books.,inform,statement
15_1_d1622.wav,I wouldn't recommend it. I think we should wait until she comes round.,commissive,statement
7_1_d2312.wav,Could you tell me why you want to quit?,question,verb_start
1_0_d390.wav,"Eighty-five dollars. If my bid is the highest after three more days, I win! It's fun!",inform,exclamation
1_0_d779.wav,What have you done?,question,question
3_0_d355.wav,Waitress!,inform,exclamation
1_1_d1500.wav,Which one will you be going to?,question,question
3_0_d1311.wav,"The mirror is behind you, madam.",inform,statement
3_1_d1768.wav,"Yes, sometimes I can hardly get asleep at night.",inform,statement
8_1_d2092.wav,In college. But I don't dance very often. What's your favourite dance?,question,question
10_1_d499.wav,Did you go to a public school or a private school?,question,verb_start
7_1_d108.wav,"Yes, he's breathing, but he's not conscious! Oh, please hurry!",inform,exclamation
1_1_d501.wav,"Yes, I would like to look at some of your products.",directive,statement
5_1_d912.wav,You mean Mary?,question,question
1_0_d2044.wav,I love just about anything by Prince.,inform,statement
5_1_d663.wav,May I be so bold as to suggest chocolate-covered strawberries with the champagne?,directive,verb_start
0_0_d1243.wav,"Hi, Sophie! Long time no see!",inform,exclamation
5_0_d418.wav,"They offer clearer and sharper images. Many of them also have up to twenty times optical zoom lenses, a photo mode and fast-action mode.",inform,statement
2_1_d2276.wav,Is there a problem?,question,verb_start
10_1_d519.wav,And the number?,question,question
0_1_d1550.wav,What? How could you forget to reserve the concert tickets?,question,question
4_0_d1779.wav,OK. I’ll send someone to deliver it for you tomorrow.,directive,statement
15_0_d1936.wav,Then shall we keep pure friendship?,directive,question
6_0_d799.wav,"Oh, I'm so happy. I will try my best to love you and protect you. I promise.",inform,statement
9_1_d1280.wav,"Let me ring you up. OK, sign here, please.",directive,verb_start
5_0_d1452.wav,"Well, first of all, it needs a new engine, which is extremely expensive.",inform,statement
1_1_d685.wav,They sure are. They are practically jumping in the boat.,inform,statement
4_0_d2406.wav,Who cares? It's just online. It's not real. Do you want to join me tonight?,directive,question
10_0_d1693.wav,Thank you very much.,commissive,verb_start
7_1_d2058.wav,Could you please select me one ?,directive,verb_start
0_0_d135.wav,Are there pets allowed in this apartment?,question,verb_start
4_1_d1264.wav,Thank you for your interview with me.,inform,verb_start
6_1_d402.wav,"OK. After three days, I will come to you for it.",directive,statement
6_0_d679.wav,Can you tell me why you like it?,question,verb_start
13_0_d1615.wav,Thanks.,inform,statement
4_1_d2415.wav,"Take it easy, maybe tomorrow will be different.",directive,verb_start
5_1_d1291.wav,Circle or stalls?,question,question
3_1_d908.wav,What a pity!,inform,exclamation
